time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.134938763638,-0.164777572147,11.3997587659,6.17748336857,6.22496158348,0.0,0.370043731876,-0.554096968242,2.43418180254,-0.132177561259,-0.0346164038295,0.0,485.87736285297797,486.3767316114789,489.22571721010246,487.41090118154574
1.3800000000000008,0.158238982702,-0.200031700978,11.5467853756,6.16964113224,6.22271320671,0.0,0.406821245121,-0.621759492166,2.46651688656,-0.127911423572,-0.0439032089071,0.0,423.41468507132487,422.61422478136325,422.1017389994653,422.453073306544
1.4400000000000008,0.183645166096,-0.239222174473,11.6933982035,6.16178366925,6.22070555405,0.0,0.44023623789,-0.685227220822,2.42056481958,-0.137869453071,-0.0181199571936,0.0,394.81200800324274,397.18296865700165,396.9106683980678,395.9775851046827
1.5000000000000009,0.211430857088,-0.283028140669,11.8427132975,6.1536007828,6.21937838949,0.0,0.486056997056,-0.775819294067,2.55614803295,-0.133563173205,-0.0316407848508,0.0,456.3246906239895,455.2440853477569,456.4097355781615,456.7366216991088
1.560000000000001,0.241976543081,-0.332405808935,11.9998177183,6.14537471813,6.21733557524,0.0,0.532315971976,-0.87092278953,2.6802026087,-0.145319840195,-0.0393538134459,0.0,453.28420552962956,452.66349216696915,454.6889377190512,453.72901641872033
1.620000000000001,0.275436901598,-0.387867278337,12.1657437959,6.13626398219,6.21506941339,0.0,0.58325512863,-0.978730560732,2.85003067045,-0.16991882208,-0.0347758495881,0.0,468.59521455861744,468.95034506260527,469.3861173650085,467.4522167501464
1.680000000000001,0.311706215799,-0.449369762325,12.3375357103,6.12598537033,6.21272701747,0.0,0.625910324002,-1.07227567383,2.87608105134,-0.174244745874,-0.0493309654774,0.0,424.5310239824587,423.2793624051424,425.28468858360674,424.88433161247053
1.740000000000001,0.350939565198,-0.517476891241,12.5158417899,6.11593823443,6.20961530082,0.0,0.682174307674,-1.19905787735,3.0666450606,-0.156506082036,-0.0574745635425,0.0,477.32179009540266,476.6983498278218,476.0005371007082,477.33108189689545
1.8000000000000012,0.39348740271,-0.593117482115,12.7037407173,6.10675787839,6.2066064801,0.0,0.736391803827,-1.32321789678,3.19599652627,-0.14679908782,-0.038497538914,0.0,459.4512639845177,460.95180224257155,459.35851103509975,460.10634268435484
1.8600000000000012,0.439414729849,-0.676557472699,12.9002009828,6.09819185979,6.20404485019,0.0,0.794738685793,-1.4589881721,3.35191244436,-0.135732111741,-0.0527846842268,0.0,469.82451270835077,468.71450279425994,469.23449910284046,470.0749799616391
1.9200000000000013,0.488461627257,-0.767311356465,13.1005441688,6.08950616496,6.20079684159,0.0,0.840421276804,-1.56684961286,3.32601395767,-0.176930694394,-0.0569763759766,0.0,411.4557482785814,411.082246340082,415.2818627267542,411.6289103669592
1.9800000000000013,0.540284892284,-0.864649548741,13.2990645787,6.079313843,6.1971294969,0.0,0.887307670627,-1.6786297634,3.2911223914,-0.158578867526,-0.0710639805103,0.0,411.2489498985111,409.99604918665875,408.03856811577856,409.6429881710183
2.0400000000000014,0.595267788619,-0.969529925283,13.4986349042,6.06984789,6.19262609366,0.0,0.945851447651,-1.81826010486,3.36062661047,-0.156189581539,-0.0845533292077,0.0,445.17314710050186,444.06342805559,445.686093160103,445.8578287146455
2.1000000000000014,0.653736515975,-1.08270330132,13.7010586956,6.06048261543,6.187682711,0.0,1.00354271973,-1.95501758242,3.38635975937,-0.155885599423,-0.0783824582088,0.0,432.0880888255971,432.60230099777755,432.0737091634053,432.07551863356423
2.1600000000000015,0.715690354067,-1.20410565224,13.904303664,6.05235351191,6.18297459995,0.0,1.06198183745,-2.09247701978,3.38808182962,-0.111291022727,-0.0786410883953,0.0,425.52956528884647,425.5022094246572,423.0224928104069,426.8259958573227
2.2200000000000015,0.781018928796,-1.33341281852,14.1055451035,6.04583822475,6.17848457671,0.0,1.11599799825,-2.21833429427,3.31986014753,-0.103670711322,-0.0681417109743,0.0,401.71051349851615,402.65646459735433,400.8319548576429,401.51212663492316
2.2800000000000016,0.85032983903,-1.47188522577,14.3088412781,6.03975119592,6.17456270488,0.0,1.19472541452,-2.39797066553,3.45581500853,-0.0973467064034,-0.0603222470019,0.0,469.08305279553844,469.68698867505606,469.7454965078322,470.22735200673145
2.3400000000000016,0.924335030432,-1.62103089969,14.5192579243,6.03378618754,6.17144923731,0.0,1.27238800055,-2.57407977341,3.55731090718,-0.103912820033,-0.0388694812988,0.0,459.5643638986827,461.2599953313831,461.403592221947,460.8767377505198
2.4000000000000017,1.0030199319,-1.78079482813,14.7353855898,6.02811536965,6.16887365247,0.0,1.35061545032,-2.75191311108,3.64620541914,-0.0803528312769,-0.0526112317914,0.0,459.3095883815228,458.21737236116746,457.16427342511366,459.03025135158657
2.4600000000000017,1.08650610992,-1.95147427273,14.9572641143,6.02355133089,6.16623868703,0.0,1.43246875464,-2.93780367373,3.74894615134,-0.0686434326811,-0.0305764322327,0.0,463.46475775836467,465.19242165790155,463.9238932144527,464.838124775352
2.520000000000002,1.1749949829,-2.13351230885,15.1856275262,6.01933234597,6.16454529074,0.0,1.51724583369,-3.13047908983,3.86231915782,-0.0738899030292,-0.0238901939234,0.0,468.864843919736,469.38389525488924,469.7540654337576,469.3435182322562
